cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,pctlag16,actual_dir,prob_lr,pdir_lr,eff1d_lr,recent_eff_lr,accuracy_lr,pdir_nb,eff1d_nb,recent_eff_nb,accuracy_nb
1998-04-27,1086.540,-0.132,-1.928,-2.951,-3.562,-2.929,-2.988,-1.000,0.425,-1,0.132,0.495,True Negative,1,-0.132,0.693,False Positive
1998-04-28,1085.110,0.876,-0.132,-2.057,-4.018,-2.081,-3.348,1.000,0.515,1,0.876,0.602,True Positive,-1,-0.876,0.586,False Negative
1998-04-29,1094.620,1.565,0.876,0.744,-2.229,-2.503,-2.386,1.000,0.544,1,1.565,1.109,True Positive,1,1.565,0.706,True Positive
1998-04-30,1111.750,0.832,1.565,2.455,0.348,-1.059,0.198,1.000,0.567,1,0.832,1.067,True Positive,1,0.832,0.663,True Positive
1998-05-01,1121.000,0.095,0.832,2.410,3.172,-0.503,1.756,1.000,0.534,1,0.095,0.700,True Positive,1,0.095,0.297,True Positive
1998-05-04,1122.070,-0.586,0.095,0.928,3.406,-0.749,1.026,-1.000,0.513,1,-0.586,0.556,False Positive,1,-0.586,0.206,False Positive
1998-05-05,1115.500,-0.948,-0.586,-0.491,1.908,-0.364,0.524,-1.000,0.483,-1,0.948,0.571,True Negative,-1,0.948,0.571,True Negative
1998-05-06,1104.920,-0.885,-0.948,-1.528,-0.614,-0.269,-0.971,-1.000,0.460,-1,0.885,0.435,True Negative,-1,0.885,0.435,True Negative
1998-05-07,1095.140,1.187,-0.885,-1.825,-2.307,0.792,-2.160,1.000,0.448,-1,-1.187,0.031,False Negative,-1,-1.187,0.031,False Negative
1998-05-08,1108.140,-0.135,1.187,0.291,-1.241,2.122,-0.003,-1.000,0.546,1,-0.135,-0.015,False Positive,1,-0.135,-0.015,False Positive
1998-05-11,1106.640,0.827,-0.135,1.050,-0.794,1.098,-1.432,1.000,0.450,-1,-0.827,-0.063,False Negative,-1,-0.827,-0.063,False Negative
1998-05-12,1115.790,0.275,0.827,0.690,0.984,0.363,-0.700,1.000,0.538,1,0.275,-0.198,True Positive,1,0.275,-0.198,True Positive
1998-05-13,1118.860,-0.133,0.275,1.104,2.166,-0.191,-0.693,-1.000,0.504,1,-0.133,-0.401,False Positive,-1,0.133,-0.348,True Negative
1998-05-14,1117.370,-0.773,-0.133,0.142,0.833,-0.419,-1.165,-1.000,0.490,-1,0.773,-0.009,True Negative,-1,0.773,0.044,True Negative
1998-05-15,1108.730,-0.262,-0.773,-0.905,0.189,-0.607,-0.969,-1.000,0.467,-1,0.262,0.070,True Negative,-1,0.262,0.123,True Negative
1998-05-18,1105.820,0.335,-0.262,-1.034,-0.894,0.081,-0.188,1.000,0.495,-1,-0.335,0.168,False Negative,-1,-0.335,0.222,False Negative
1998-05-19,1109.520,0.860,0.335,0.071,-0.835,1.313,2.115,1.000,0.512,1,0.860,0.285,True Positive,-1,-0.860,-0.005,False Negative
1998-05-20,1119.060,-0.395,0.860,1.197,0.151,0.985,3.129,-1.000,0.537,1,-0.395,0.233,False Positive,1,-0.395,-0.111,False Positive
1998-05-21,1114.640,-0.374,-0.395,0.461,0.533,0.723,1.829,-1.000,0.467,-1,0.374,0.153,True Negative,-1,0.374,-0.191,True Negative
1998-05-22,1110.470,-1.481,-0.374,-0.768,0.421,-0.477,-0.115,-1.000,0.494,-1,1.481,0.397,True Negative,-1,1.481,0.053,True Negative
1998-05-26,1094.020,-0.164,-1.481,-1.850,-1.397,-2.220,-2.407,-1.000,0.439,-1,0.164,0.497,True Negative,-1,0.164,0.153,True Negative
1998-05-27,1092.230,0.492,-0.164,-1.643,-2.398,-2.250,-2.659,1.000,0.517,1,0.492,0.423,True Positive,-1,-0.492,0.226,False Negative
1998-05-28,1097.600,-0.618,0.492,0.327,-1.529,-1.004,-1.605,-1.000,0.520,1,-0.618,0.379,False Positive,-1,0.618,0.429,True Negative
1998-05-29,1090.820,0.015,-0.618,-0.129,-1.770,-1.356,-1.276,1.000,0.459,-1,-0.015,0.301,False Negative,-1,-0.015,0.351,False Negative
1998-06-01,1090.980,0.205,0.015,-0.603,-0.278,-1.671,-0.380,1.000,0.523,1,0.205,0.046,True Positive,-1,-0.205,0.014,False Negative
1998-06-02,1093.220,-0.960,0.205,0.220,0.091,-2.309,-1.346,-1.000,0.523,1,-0.960,-0.179,False Positive,-1,0.960,0.173,True Negative
1998-06-03,1082.730,1.118,-0.960,-0.756,-1.355,-2.863,-2.161,1.000,0.460,-1,-1.118,-0.501,False Negative,-1,-1.118,0.048,False Negative
1998-06-04,1094.830,1.738,1.118,0.147,0.368,-1.408,-1.878,1.000,0.575,1,1.738,-0.030,True Positive,1,1.738,0.272,True Positive
1998-06-05,1113.860,0.167,1.738,2.875,2.097,1.813,-0.447,1.000,0.550,1,0.167,0.006,True Positive,1,0.167,0.308,True Positive
1998-06-08,1115.720,0.241,0.167,1.908,2.058,2.151,-0.148,1.000,0.463,-1,-0.241,-0.083,False Negative,1,0.241,0.398,True Positive
1998-06-09,1118.410,-0.548,0.241,0.408,3.295,1.896,0.873,-1.000,0.508,1,-0.548,-0.000,False Positive,1,-0.548,0.096,False Positive
1998-06-10,1112.280,-1.591,-0.548,-0.308,1.594,1.967,0.584,-1.000,0.460,-1,1.591,0.541,True Negative,-1,1.591,0.638,True Negative
1998-06-11,1094.580,0.389,-1.591,-2.131,-1.731,0.330,-1.347,1.000,0.418,-1,-0.389,0.116,False Negative,-1,-0.389,0.212,False Negative
1998-06-12,1098.840,-1.987,0.389,-1.208,-1.513,0.514,-1.807,-1.000,0.528,1,-1.987,-0.315,False Positive,-1,1.987,0.576,True Negative
1998-06-15,1077.010,0.982,-1.987,-1.605,-3.702,-0.528,-3.376,1.000,0.374,-1,-0.982,-0.463,False Negative,-1,-0.982,0.332,False Negative
1998-06-16,1087.590,1.795,0.982,-1.024,-2.220,-0.661,-2.060,1.000,0.569,1,1.795,0.006,True Positive,-1,-1.795,0.082,False Negative
1998-06-17,1107.110,-0.067,1.795,2.795,1.145,-0.606,1.197,-1.000,0.579,1,-0.067,-0.326,False Positive,1,-0.067,-0.249,False Positive
1998-06-18,1106.370,-0.517,-0.067,1.727,0.685,-0.838,1.295,-1.000,0.477,-1,0.517,-0.145,True Negative,-1,0.517,-0.068,True Negative
1998-06-19,1100.650,0.233,-0.517,-0.583,2.195,-1.588,0.278,1.000,0.500,1,0.233,0.299,True Positive,-1,-0.233,-0.512,False Negative
1998-06-22,1103.210,1.476,0.233,-0.286,1.436,-0.815,1.136,1.000,0.537,1,1.476,0.791,True Positive,-1,-1.476,-0.611,False Negative
1998-06-23,1119.490,1.196,1.476,1.712,1.118,2.276,2.613,1.000,0.559,1,1.196,0.671,True Positive,1,1.196,-0.013,True Positive
1998-06-24,1132.880,-0.318,1.196,2.689,2.396,3.098,3.628,-1.000,0.524,1,-0.318,0.621,False Positive,1,-0.318,-0.063,False Positive
1998-06-25,1129.280,0.347,-0.318,0.875,2.601,4.853,4.299,1.000,0.447,-1,-0.347,0.448,False Negative,1,0.347,-0.097,True Positive
1998-06-26,1133.200,0.467,0.347,0.028,2.718,4.194,3.505,1.000,0.510,1,0.467,0.495,True Positive,1,0.467,0.043,True Positive
1998-06-29,1138.490,-0.408,0.467,0.816,1.697,2.834,2.211,-1.000,0.505,1,-0.408,0.118,False Positive,1,-0.408,0.257,False Positive
1998-06-30,1133.840,1.298,-0.408,0.056,0.085,2.483,1.624,1.000,0.455,-1,-1.298,-0.381,False Negative,-1,-1.298,-0.242,False Negative
1998-07-01,1148.560,-0.186,1.298,0.885,1.707,4.353,2.696,-1.000,0.547,1,-0.186,-0.354,False Positive,1,-0.186,-0.216,False Positive
1998-07-02,1146.420,0.952,-0.186,1.110,1.167,3.917,3.069,1.000,0.448,-1,-0.952,-0.475,False Negative,-1,-0.952,-0.475,False Negative
1998-07-06,1157.330,-0.231,0.952,0.764,1.655,3.380,5.733,-1.000,0.547,1,-0.231,-0.615,False Positive,1,-0.231,-0.615,False Positive
1998-07-07,1154.660,1.015,-0.231,0.719,1.836,1.923,5.080,1.000,0.481,-1,-1.015,-0.736,False Negative,-1,-1.015,-0.736,False Negative
1998-07-08,1166.380,-0.670,1.015,0.782,1.552,3.285,8.298,-1.000,0.562,1,-0.670,-0.611,False Positive,1,-0.670,-0.611,False Positive
1998-07-09,1158.560,0.498,-0.670,0.338,1.059,2.238,6.525,1.000,0.459,-1,-0.498,-0.673,False Negative,-1,-0.498,-0.673,False Negative
1998-07-10,1164.330,0.074,0.498,-0.176,0.605,2.270,5.168,1.000,0.538,1,0.074,-0.468,True Positive,-1,-0.074,-0.498,False Negative
1998-07-13,1165.190,1.063,0.074,0.572,0.912,2.765,5.316,1.000,0.493,-1,-1.063,-0.634,False Negative,-1,-1.063,-0.664,False Negative
1998-07-14,1177.580,-0.235,1.063,1.138,0.960,2.527,6.989,-1.000,0.557,1,-0.235,-0.478,False Positive,1,-0.235,-0.508,False Positive
1998-07-15,1174.810,0.781,-0.235,0.826,1.403,2.476,6.490,1.000,0.478,-1,-0.781,-0.501,False Negative,-1,-0.781,-0.530,False Negative
1998-07-16,1183.990,0.233,0.781,0.544,1.689,2.304,5.762,1.000,0.550,1,0.233,-0.354,True Positive,1,0.233,-0.384,True Positive
1998-07-17,1186.750,-0.223,0.233,1.016,1.850,2.779,4.755,-1.000,0.497,-1,0.223,-0.325,True Negative,1,-0.223,-0.414,False Positive
1998-07-20,1184.100,-1.607,-0.223,0.009,0.554,1.519,4.854,-1.000,0.492,-1,1.607,0.209,True Negative,-1,1.607,0.120,True Negative
1998-07-21,1165.070,-0.085,-1.607,-1.827,-0.829,0.562,2.812,-1.000,0.430,-1,0.085,0.273,True Negative,-1,0.085,0.184,True Negative
1998-07-22,1164.080,-2.090,-0.085,-1.691,-1.682,-0.021,2.248,-1.000,0.526,1,-2.090,0.012,False Positive,-1,2.090,0.758,True Negative
1998-07-23,1139.750,0.092,-2.090,-2.173,-3.960,-2.183,0.521,1.000,0.406,-1,-0.092,-0.053,False Negative,1,0.092,0.730,True Positive
1998-07-24,1140.800,0.567,0.092,-2.000,-3.657,-3.123,-0.676,1.000,0.550,1,0.567,0.015,True Positive,-1,-0.567,0.661,False Negative
1998-07-27,1147.270,-1.484,0.567,0.660,-1.528,-2.344,0.074,-1.000,0.537,1,-1.484,-0.603,False Positive,-1,1.484,0.637,True Negative
1998-07-28,1130.240,-0.445,-1.484,-0.926,-2.907,-4.540,-2.341,-1.000,0.436,-1,0.445,-0.531,True Negative,-1,0.445,0.709,True Negative
1998-07-29,1125.210,1.577,-0.445,-1.923,-1.276,-5.186,-2.551,1.000,0.535,1,1.577,0.203,True Positive,-1,-1.577,-0.025,False Negative
1998-07-30,1142.950,-1.949,1.577,1.125,0.188,-3.475,-2.009,-1.000,0.603,1,-1.949,-0.169,False Positive,1,-1.949,-0.433,False Positive
1998-07-31,1120.670,-0.734,-1.949,-0.403,-2.319,-3.811,-3.270,-1.000,0.389,-1,0.734,-0.135,True Negative,-1,0.734,-0.173,True Negative
1998-08-03,1112.440,-3.624,-0.734,-2.669,-1.575,-4.436,-4.457,-1.000,0.514,1,-3.624,-0.563,False Positive,-1,3.624,0.255,True Negative
1998-08-04,1072.120,0.868,-3.624,-4.332,-4.718,-5.934,-7.988,1.000,0.345,-1,-0.868,-0.826,False Negative,1,0.868,0.340,True Positive
1998-08-05,1081.430,0.758,0.868,-2.788,-5.383,-5.204,-8.165,1.000,0.596,1,0.758,-0.990,True Positive,1,0.758,0.807,True Positive
1998-08-06,1089.630,-0.017,0.758,1.633,-2.770,-5.024,-7.251,-1.000,0.520,1,-0.017,-0.603,False Positive,1,-0.017,1.193,False Positive
1998-08-07,1089.450,-0.579,-0.017,0.742,-2.067,-3.609,-7.985,-1.000,0.473,-1,0.579,-0.634,True Negative,-1,0.579,1.162,True Negative
1998-08-10,1083.140,-1.307,-0.579,-0.596,1.028,-3.739,-8.731,-1.000,0.474,-1,1.307,0.352,True Negative,-1,1.307,0.699,True Negative
1998-08-11,1068.980,1.426,-1.307,-1.879,-1.151,-6.472,-9.722,1.000,0.460,-1,-1.426,0.240,False Negative,-1,-1.426,0.240,False Negative
1998-08-12,1084.220,-0.859,1.426,0.100,-0.497,-3.253,-6.939,-1.000,0.588,1,-0.859,-0.083,False Positive,1,-0.859,-0.083,False Positive
1998-08-13,1074.910,-1.131,-0.859,0.555,-1.335,-3.374,-7.660,-1.000,0.424,-1,1.131,0.146,True Negative,-1,1.131,0.146,True Negative
1998-08-14,1062.750,1.968,-1.131,-1.980,-1.882,-0.874,-6.756,1.000,0.433,-1,-1.968,-0.363,False Negative,-1,-1.968,-0.363,False Negative
1998-08-17,1083.670,1.618,1.968,0.815,1.374,0.207,-5.008,1.000,0.596,1,1.618,-0.301,True Positive,1,1.618,-0.301,True Positive
1998-08-18,1101.200,-0.285,1.618,3.618,1.566,1.062,-4.016,-1.000,0.518,1,-0.285,-0.073,False Positive,1,-0.285,-0.073,False Positive
1998-08-19,1098.060,-0.588,-0.285,1.328,2.154,0.790,-2.847,-1.000,0.446,-1,0.588,0.217,True Negative,-1,0.588,0.217,True Negative
1998-08-20,1091.600,-0.949,-0.588,-0.872,2.715,0.781,-2.987,-1.000,0.469,-1,0.949,0.180,True Negative,-1,0.949,0.180,True Negative
1998-08-21,1081.240,0.638,-0.949,-1.532,-0.224,1.147,-5.399,1.000,0.432,-1,-0.638,0.446,False Negative,-1,-0.638,0.446,False Negative
1998-08-24,1088.140,0.433,0.638,-0.317,-1.186,0.362,-2.903,1.000,0.526,1,0.433,0.209,True Positive,-1,-0.433,0.036,False Negative
1998-08-25,1092.850,-0.792,0.433,1.074,-0.474,1.669,-1.761,-1.000,0.482,-1,0.792,0.425,True Negative,-1,0.792,0.252,True Negative
1998-08-26,1084.190,-3.837,-0.792,-0.363,-0.679,2.017,1.126,-1.000,0.437,-1,3.837,1.075,True Negative,-1,3.837,0.901,True Negative
1998-08-27,1042.590,-1.482,-3.837,-4.599,-3.575,-3.791,-3.592,-1.000,0.340,-1,1.482,1.181,True Negative,1,-1.482,0.415,False Positive
